genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
AtH2023_SRR8960158_MAG09.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960232_MAG23.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960257_MAG06.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960268_MAG11.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960285_MAG8.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960303_MAG07.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960327_MAG08.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960340_MAG17.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960352_MAG11.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960355_MAG24.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960389_MAG17.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960392_MAG11.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960403_MAG11.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960412_MAG20.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960425_MAG04.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960429_MAG4.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960444_MAG15.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960448_MAG24.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960474_MAG11.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960477_MAG16.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960528_MAG12.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960530_MAG14.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960565_MAG12.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960570_MAG14.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960575_MAG02.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960580_MAG03.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960592_MAG01.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960600_MAG20.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960624_MAG6.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960666_MAG09.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960669_MAG10.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960700_MAG12.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960717_MAG4.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960721_MAG06.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960722_MAG12.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960731_MAG09.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960733_MAG26.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960794_MAG09.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960805_MAG18.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960896_MAG18.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960901_MAG23.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960915_MAG11.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960916_MAG11.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR8960986_MAG08.fasta,702_1,0.050000000000000044,average,fastANI,702
AtH2023_SRR21357662_MAG02.fasta,703_1,0.050000000000000044,average,fastANI,703
AtH2023_SRR8960301_MAG12.fasta,703_1,0.050000000000000044,average,fastANI,703
AtH2023_SRR8960474_MAG02.fasta,703_1,0.050000000000000044,average,fastANI,703
AtH2023_SRR8960592_MAG26.fasta,703_1,0.050000000000000044,average,fastANI,703
AtH2023_SRR11185229_MAG20.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR11185230_MAG18.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR11185237_MAG05.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR11185239_MAG11.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR11185241_MAG27.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR11185243_MAG25.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR11185251_MAG12.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR11185257_MAG38.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR11185261_MAG08.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR17241641_MAG27.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR17241659_MAG42.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR8960232_MAG18.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR8960592_MAG25.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR8960700_MAG07.fasta,704_1,0.050000000000000044,average,fastANI,704
AtH2023_SRR8960211_MAG09.fasta,705_0,0.050000000000000044,average,fastANI,705
AtH2023_SRR8655112_MAG44.fasta,706_1,0.050000000000000044,average,fastANI,706
AtH2023_SRR8655113_MAG13.fasta,706_1,0.050000000000000044,average,fastANI,706
AtH2023_SRR8655115_MAG37.fasta,706_1,0.050000000000000044,average,fastANI,706
AtH2023_SRR8655116_MAG39.fasta,706_1,0.050000000000000044,average,fastANI,706
AtH2023_SRR8655117_MAG40.fasta,706_1,0.050000000000000044,average,fastANI,706
AtH2023_SRR8655118_MAG02.fasta,706_1,0.050000000000000044,average,fastANI,706
AtH2023_SRR8655119_MAG17.fasta,706_1,0.050000000000000044,average,fastANI,706
AtH2023_SRR8655120_MAG01.fasta,706_1,0.050000000000000044,average,fastANI,706
AtH2023_SRR11185237_MAG20.fasta,707_1,0.050000000000000044,average,fastANI,707
AtH2023_SRR12795776_MAG3.fasta,707_1,0.050000000000000044,average,fastANI,707
AtH2023_SRR17241565_MAG18.fasta,708_1,0.050000000000000044,average,fastANI,708
AtH2023_SRR8960232_MAG27.fasta,708_1,0.050000000000000044,average,fastANI,708
AtH2023_SRR11124714_MAG08.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR11126333_MAG09.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR11185229_MAG14.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR11185237_MAG13.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR11185239_MAG09.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR11185241_MAG18.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR11185243_MAG26.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR11185251_MAG14.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR11185252_MAG22.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR17241490_MAG31.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR17241659_MAG21.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960081_MAG12.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960082_MAG14.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960211_MAG32.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960232_MAG01.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960340_MAG13.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960352_MAG07.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960389_MAG09.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960412_MAG13.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960438_MAG17.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960530_MAG11.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960565_MAG11.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960600_MAG13.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960631_MAG09.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960700_MAG03.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960712_MAG14.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960721_MAG13.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960722_MAG07.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960731_MAG13.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960819_MAG13.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960896_MAG13.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960922_MAG05.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR8960944_MAG07.fasta,709_1,0.050000000000000044,average,fastANI,709
AtH2023_SRR17241641_MAG16.fasta,710_0,0.050000000000000044,average,fastANI,710
AtH2023_SRR15057923_MAG07.fasta,711_0,0.050000000000000044,average,fastANI,711
AtH2023_SRR11185241_MAG47.fasta,712_1,0.050000000000000044,average,fastANI,712
AtH2023_SRR17241641_MAG04.fasta,712_1,0.050000000000000044,average,fastANI,712
AtH2023_SRR5240743_MAG15.fasta,712_1,0.050000000000000044,average,fastANI,712
AtH2023_SRR5240744_MAG13.fasta,712_1,0.050000000000000044,average,fastANI,712
AtH2023_SRR8960132_MAG10.fasta,712_1,0.050000000000000044,average,fastANI,712
AtH2023_SRR8655114_MAG51.fasta,713_1,0.050000000000000044,average,fastANI,713
AtH2023_SRR8655115_MAG46.fasta,713_1,0.050000000000000044,average,fastANI,713
AtH2023_SRR8655116_MAG45.fasta,713_1,0.050000000000000044,average,fastANI,713
AtH2023_SRR8655113_MAG28.fasta,714_1,0.050000000000000044,average,fastANI,714
AtH2023_SRR8655114_MAG41.fasta,714_1,0.050000000000000044,average,fastANI,714
AtH2023_SRR8655115_MAG35.fasta,714_1,0.050000000000000044,average,fastANI,714
AtH2023_SRR8655116_MAG35.fasta,714_1,0.050000000000000044,average,fastANI,714
AtH2023_SRR8655120_MAG37.fasta,714_1,0.050000000000000044,average,fastANI,714
AtH2023_SRR8655113_MAG38.fasta,715_1,0.050000000000000044,average,fastANI,715
AtH2023_SRR8655114_MAG44.fasta,715_1,0.050000000000000044,average,fastANI,715
AtH2023_SRR8655112_MAG30.fasta,716_1,0.050000000000000044,average,fastANI,716
AtH2023_SRR8655113_MAG06.fasta,716_1,0.050000000000000044,average,fastANI,716
AtH2023_SRR8655114_MAG43.fasta,716_1,0.050000000000000044,average,fastANI,716
AtH2023_SRR8655115_MAG10.fasta,716_1,0.050000000000000044,average,fastANI,716
AtH2023_SRR8655116_MAG48.fasta,716_1,0.050000000000000044,average,fastANI,716
AtH2023_SRR8655117_MAG48.fasta,716_1,0.050000000000000044,average,fastANI,716
AtH2023_SRR8655118_MAG33.fasta,716_1,0.050000000000000044,average,fastANI,716
AtH2023_SRR8655119_MAG06.fasta,716_1,0.050000000000000044,average,fastANI,716
AtH2023_SRR8655120_MAG48.fasta,716_1,0.050000000000000044,average,fastANI,716
AtH2023_SRR8655112_MAG53.fasta,717_1,0.050000000000000044,average,fastANI,717
AtH2023_SRR8655113_MAG22.fasta,717_1,0.050000000000000044,average,fastANI,717
AtH2023_SRR8655117_MAG51.fasta,717_1,0.050000000000000044,average,fastANI,717
AtH2023_SRR8655118_MAG22.fasta,717_1,0.050000000000000044,average,fastANI,717
AtH2023_SRR8655120_MAG29.fasta,717_1,0.050000000000000044,average,fastANI,717
AtH2023_ERR1135396_MAG07.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR11185230_MAG19.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR11185257_MAG50.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR15057921_MAG12.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR15057925_MAG2.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR15057929_MAG20.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR17241533_MAG34.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR17241573_MAG03.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR17241584_MAG26.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR2329666_MAG13.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_SRR8960137_MAG11.fasta,718_1,0.050000000000000044,average,fastANI,718
AtH2023_ERR1135319_MAG16.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_ERR1135378_MAG12.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_ERR1135387_MAG07.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_ERR1135402_MAG04.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_ERR1135443_MAG13.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11124689_MAG3.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11124898_MAG3.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11124915_MAG5.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11125915_MAG5.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11126033_MAG04.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11126047_MAG2.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11126214_MAG3.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11183712_MAG1.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11183765_MAG2.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11184035_MAG10.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11185241_MAG14.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR14369135_MAG05.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR14369140_MAG01.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR17241489_MAG19.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR17241538_MAG34.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR17241573_MAG26.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR17241584_MAG29.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR17241627_MAG27.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR17241641_MAG47.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR17241645_MAG27.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR17241647_MAG38.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR21357591_MAG15.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR21357698_MAG11.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR21357700_MAG04.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR2329666_MAG01.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR5240728_MAG05.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR5976187_MAG06.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR7182048_MAG1.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960137_MAG03.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960181_MAG19.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960243_MAG03.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960244_MAG16.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960287_MAG14.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960330_MAG13.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960350_MAG07.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960440_MAG09.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960558_MAG14.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960591_MAG12.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960633_MAG12.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960705_MAG05.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960706_MAG17.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960824_MAG11.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960831_MAG04.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR8960862_MAG02.fasta,719_1,0.050000000000000044,average,fastANI,719
AtH2023_SRR11126370_MAG6.fasta,720_1,0.050000000000000044,average,fastANI,720
AtH2023_SRR11183964_MAG2.fasta,720_1,0.050000000000000044,average,fastANI,720
AtH2023_SRR8960500_MAG18.fasta,720_1,0.050000000000000044,average,fastANI,720
AtH2023_SRR8960862_MAG08.fasta,720_1,0.050000000000000044,average,fastANI,720
AtH2023_ERR1135378_MAG10.fasta,721_1,0.050000000000000044,average,fastANI,721
AtH2023_ERR1135387_MAG01.fasta,721_1,0.050000000000000044,average,fastANI,721
AtH2023_SRR12277000_MAG06.fasta,721_1,0.050000000000000044,average,fastANI,721
AtH2023_SRR14369163_MAG16.fasta,721_1,0.050000000000000044,average,fastANI,721
AtH2023_SRR21376884_MAG31.fasta,721_1,0.050000000000000044,average,fastANI,721
AtH2023_SRR8960287_MAG05.fasta,721_1,0.050000000000000044,average,fastANI,721
AtH2023_SRR8960827_MAG19.fasta,721_1,0.050000000000000044,average,fastANI,721
AtH2023_SRR8960621_MAG16.fasta,722_0,0.050000000000000044,average,fastANI,722
AtH2023_ERR1135298_MAG12.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_ERR3211905_MAG04.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_ERR3211907_MAG9.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_ERR3211929_MAG05.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_ERR3211931_MAG1.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_ERR3211932_MAG1.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_ERR3211933_MAG10.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR10209687_MAG03.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR11125434_MAG6.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR11183533_MAG1.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR11183552_MAG04.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR11183621_MAG2.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR11185229_MAG35.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR11185243_MAG14.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241488_MAG04.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241489_MAG41.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241490_MAG27.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241501_MAG01.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241510_MAG31.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241527_MAG45.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241533_MAG35.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241538_MAG10.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241563_MAG04.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241569_MAG44.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241613_MAG33.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241617_MAG04.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241618_MAG50.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241627_MAG14.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241635_MAG01.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241641_MAG30.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241642_MAG03.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241658_MAG14.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241686_MAG32.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR17241691_MAG07.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR21357591_MAG30.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR21357698_MAG04.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR21357700_MAG06.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR21357876_MAG05.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR21357927_MAG24.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR2329666_MAG03.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR5240743_MAG01.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR7182036_MAG09.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960172_MAG15.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960200_MAG13.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960301_MAG20.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960355_MAG08.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960490_MAG5.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960643_MAG12.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960665_MAG12.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960702_MAG03.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960705_MAG18.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960715_MAG02.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960729_MAG03.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960824_MAG29.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960896_MAG17.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_SRR8960970_MAG06.fasta,723_1,0.050000000000000044,average,fastANI,723
AtH2023_ERR1135298_MAG21.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_ERR1135319_MAG23.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_ERR3211929_MAG10.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR11125155_MAG5.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR11125186_MAG2.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR11125974_MAG05.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR11183589_MAG3.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR11183752_MAG3.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR11184010_MAG5.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR11185257_MAG34.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR12277000_MAG02.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR14369140_MAG06.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR14369163_MAG04.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR14369170_MAG05.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR17241533_MAG25.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR17241569_MAG25.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR17241573_MAG30.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR5240727_MAG08.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR7182062_MAG8.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8655116_MAG19.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960137_MAG12.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960150_MAG12.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960203_MAG10.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960287_MAG11.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960330_MAG11.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960440_MAG05.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960549_MAG04.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960611_MAG07.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960621_MAG04.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960688_MAG14.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960690_MAG10.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960706_MAG13.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960830_MAG07.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_SRR8960864_MAG14.fasta,724_1,0.050000000000000044,average,fastANI,724
AtH2023_ERR1135298_MAG19.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_ERR1135395_MAG1.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_ERR1135396_MAG03.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_ERR1135402_MAG01.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_ERR1135431_MAG01.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_ERR1135439_MAG05.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_ERR1135443_MAG23.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_ERR1135460_MAG07.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_SRR11125084_MAG4.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_SRR11126019_MAG08.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_SRR11126033_MAG02.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_SRR11183752_MAG1.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_SRR11185243_MAG19.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_SRR15057920_MAG15.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_SRR17241569_MAG40.fasta,725_1,0.050000000000000044,average,fastANI,725
AtH2023_SRR17241573_MAG08.fasta,725_1,0.050000000000000044,average,fastANI,725
